first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Teresa,Silva,bradley39@example.com,7274924302,2006-07-23,"095 Hoffman Knolls
West Davidton, ID 96007",Tammyhaven,Illinois,10493,Antarctica (the territory South of 60 deg S),2023-12-21,2024-10-15 09:31:25,3.2498485986239034,3169.0374946089128,Silver,Clothing,True,True
Richard,Pacheco,ncampos@example.net,315-346-4803,1986-05-26,"352 Roberts Mall Apt. 563
New Michelleville, VT 17510",West Matthewton,New Jersey,81744,Dominican Republic,2020-12-25,2024-09-18 19:19:41,15.163987615786667,2755.5559952152253,Bronze,Electronics,False,True
Craig,Jackson,angelamaynard@example.net,001-372-715-5635x659,2002-10-27,"434 Juan Villages
Bauerview, KS 93885",Lake Rebecca,Michigan,84884,El Salvador,2022-03-16,2024-12-06 01:56:16,26.394583212689827,12810.89466221826,Bronze,Sports,True,False
Cindy,Hunt,ashley97@example.com,001-587-474-9742x495,2000-08-22,"5437 Logan Ways Suite 228
Johnland, AR 04209",West Jasonton,Alaska,95435,Bahamas,2023-08-04,2024-09-28 05:54:03,14.426051368898126,37585.943300804705,Bronze,Automotive,True,False
Jeffrey,Booker,sarahrivas@example.com,001-762-284-3321x466,1999-08-10,"Unit 1665 Box 3384
DPO AA 04397",Lake Toddstad,Texas,69804,Vanuatu,2023-11-22,2025-07-30 22:00:40,8.359248449609428,39326.99516772515,Platinum,Beauty,True,False
Jeremiah,Mata,david70@example.org,483-694-6509x58169,1992-04-27,"USNV Rosales
FPO AA 70710",South Edwardfort,Minnesota,73321,Equatorial Guinea,2023-10-08,2025-05-10 18:55:04,82.37095516761752,33370.44360925432,Gold,Electronics,True,True
Christopher,Sandoval,davidmorris@example.com,(465)284-6228,1946-12-27,"31870 Jerry Mission Apt. 869
Lake Krystal, PA 25818",Jamesbury,South Dakota,80133,Greece,2021-02-06,2025-08-21 04:20:30,50.291325257631144,31098.802113196347,Bronze,Automotive,True,True
Taylor,Mcmahon,michael15@example.net,854.622.4730x6240,1953-12-25,"80224 Geoffrey Terrace
New Rachel, VA 94812",Silvamouth,Nevada,64630,Holy See (Vatican City State),2023-10-24,2024-09-24 09:20:47,47.32247772781745,36082.375184426215,Platinum,Sports,False,False
David,Taylor,wilsonandrea@example.com,838.423.8111,1976-06-20,"654 Julie Walk
Montoyaville, KY 10957",Robbinsville,Idaho,18020,Cambodia,2024-03-28,2025-03-07 07:05:25,88.9151676601706,44627.88104389078,Platinum,Clothing,True,False
Roger,Bryant,jonesbryce@example.net,317.247.5804x22473,1949-02-21,"739 Jenkins Curve
New Robertside, MN 70072",West Julie,Maine,51983,Saint Helena,2023-04-18,2024-10-17 10:14:33,37.01771600985034,11852.13185126292,Gold,Books,True,True
Richard,Elliott,huntertina@example.net,(902)901-5120x0671,1953-04-12,"4205 Blankenship Mountain Suite 353
Lawsonmouth, ID 41056",Jadetown,Alabama,89496,Cook Islands,2022-10-31,2024-10-24 12:40:30,86.43569651926875,20324.023895887476,Platinum,Books,False,False
Nicole,Rojas,todd50@example.net,836-499-6374,1987-08-08,"3161 Johnson Haven
East Tammy, PR 77883",Lake Diana,Kentucky,69635,American Samoa,2025-08-27,2025-03-03 02:18:50,92.96906568165915,50059.98959219148,Silver,Beauty,False,False
Cody,Martin,swilliams@example.org,001-801-403-9615,1990-10-18,"40313 Wolfe Land
New Dustin, NH 04226",West Emily,Arizona,24308,Saint Vincent and the Grenadines,2025-04-26,2025-08-14 10:07:48,72.89424567497444,7050.403737774665,Silver,Beauty,True,False
Jimmy,Steele,patrick63@example.com,327.512.6988x333,1976-07-09,"Unit 0604 Box 8554
DPO AP 72926",Mirandaville,Wisconsin,58653,Canada,2022-11-03,2025-09-09 20:53:47,46.77168292386528,46222.74469874711,Silver,Books,True,False
Alexander,Shaw,donna49@example.net,2653075582,1973-12-04,"228 Glenda Summit Suite 790
Susanport, GA 02270",North Stephen,Oregon,20007,Puerto Rico,2023-08-04,2025-04-13 23:17:58,91.91552334487365,546.7626032788478,Gold,Sports,True,False
Jennifer,Berg,mike79@example.org,001-328-563-6053x5666,1963-10-02,"PSC 3344, Box 4616
APO AP 29512",South Charlotte,New Jersey,62960,Turks and Caicos Islands,2024-11-24,2025-01-17 06:21:37,44.19446429618162,33502.09023919832,Platinum,Automotive,True,False
Stephen,Hudson,chrisbryan@example.com,+1-380-518-3732x620,1977-04-12,"9438 Richards Parkway
Lake Lisa, AZ 81586",Amyland,Missouri,60471,Ecuador,2024-08-20,2024-12-26 02:14:07,84.36758921556842,35885.13120409175,Bronze,Food & Beverage,False,True
Ronald,Hobbs,kimberly01@example.com,(795)422-2221,1994-08-05,"795 Brian Green Suite 802
East Heather, OR 37955",New Stephanieburgh,Wisconsin,36653,Finland,2021-02-17,2025-03-05 10:53:55,16.47483180751505,21127.43621232518,Silver,Food & Beverage,False,True
Christopher,Peterson,tiffany64@example.org,8783513880,1962-06-25,"272 Toni Run
Lake Matthew, AS 07893",South Codyport,New Hampshire,96307,Philippines,2021-06-04,2024-11-16 05:24:00,83.11462795216286,5252.981805942574,Bronze,Sports,True,False
Nicole,West,cynthiacaldwell@example.org,705-673-3911x37574,1991-04-07,"PSC 2965, Box 7171
APO AA 51590",South Kathleenland,Oregon,23302,Mali,2023-02-13,2024-10-28 17:54:21,55.482657460820924,29827.7165527331,Platinum,Books,True,True
Nathan,Smith,stephenboyd@example.net,365-940-8151x284,1946-05-28,"591 Stephanie Prairie Suite 352
West Todd, AL 02820",Vincentstad,Virginia,69705,Ghana,2025-02-08,2025-05-14 18:44:07,87.84345293296104,23041.254936680853,Platinum,Home & Garden,True,False
Rhonda,Ingram,carrierowe@example.org,+1-971-757-8304,1990-12-09,"PSC 9501, Box 3418
APO AE 35602",Calvinton,South Dakota,01920,Lesotho,2023-04-04,2025-07-18 03:20:02,79.97628185678738,13449.416487620441,Silver,Automotive,False,False
Robert,Young,patricia48@example.org,+1-796-377-4949x000,1949-09-15,"058 King Canyon
North Daniel, FM 24178",Jaredland,Mississippi,61765,Malaysia,2021-05-07,2025-05-11 20:02:38,55.157150023644505,28230.988865453226,Silver,Beauty,False,True
Paul,Lopez,griffinhunter@example.net,695-724-5544x6959,1962-03-18,"2750 Rebecca Flat Apt. 210
East Jeffreymouth, MT 97894",North Anthony,Alaska,30401,Japan,2022-11-16,2025-09-16 06:51:04,62.013252523919505,37563.1888503826,Gold,Beauty,True,True
Samuel,Black,shawn63@example.org,330.749.0707x28263,1978-08-06,"93151 Collins Drive
West Christine, KY 78690",Angelview,Washington,05400,Tajikistan,2025-08-13,2025-08-23 02:52:06,77.23373339460278,38305.82569801058,Silver,Clothing,True,True
Margaret,Stanley,rosemichelle@example.net,967-244-1572x063,1983-11-16,"8745 Julie Station Suite 338
Hopkinsberg, GA 02208",Shawville,Maine,15507,Mexico,2021-01-16,2024-09-30 16:21:28,71.05666778967453,41149.984218761514,Silver,Automotive,True,True
Peter,Mitchell,melissa57@example.com,594-981-9585,1970-10-18,"791 Douglas Circles
Port Shannonshire, NV 56251",Andreatown,Nevada,66598,Tonga,2020-09-22,2025-04-20 19:12:51,51.75755048115137,14526.994422479926,Bronze,Books,False,False
Hunter,Perez,butlertodd@example.org,(943)203-4309,1960-04-08,"80041 Wood Expressway Apt. 436
Port Joshuaborough, WY 73967",Stephanieborough,California,04498,Cook Islands,2025-04-27,2025-08-06 00:03:12,47.307840110755976,25938.8161417323,Silver,Food & Beverage,False,True
Kathleen,Lozano,josedalton@example.com,+1-325-902-2849x8991,1959-01-31,"212 Travis Park
Crystalborough, MH 85537",Walkershire,Virginia,18478,Cuba,2025-07-23,2025-05-26 05:41:23,86.38937625637607,289.15303616994345,Silver,Books,False,False
Mary,Melton,amandapark@example.com,+1-883-535-3393x00579,1950-06-28,"PSC 4496, Box 6528
APO AA 79669",Port Michelleport,West Virginia,85107,Paraguay,2023-07-16,2025-02-23 09:01:51,86.37490729683745,14154.978491166019,Bronze,Food & Beverage,False,True
Gabriel,Tyler,rmoore@example.net,307.351.6951x313,1972-08-10,"83948 Gabriel Ridge Suite 430
Raymondton, AL 44191",New Anthony,Arizona,33231,Malaysia,2025-09-03,2024-12-23 18:20:26,44.11466518805259,39108.19834226881,Platinum,Electronics,False,False
Sharon,Black,wheelerscott@example.com,406.239.2213,1975-06-06,"584 Cook Squares
East Michelle, AK 69983",Martinstad,Kansas,53937,Norway,2024-11-06,2024-11-11 03:09:48,14.978872549033671,12879.58515378951,Gold,Sports,True,False
Natalie,Reynolds,susancannon@example.com,001-439-864-0701x5596,1987-12-26,"7315 Linda Ports
Port Lindaburgh, MH 56230",Lucaston,Minnesota,81748,Cape Verde,2024-07-20,2025-08-21 01:04:26,41.793003508461716,27239.155175667853,Gold,Automotive,False,True
Joshua,Long,linda38@example.org,+1-588-622-2896x2020,1959-01-16,"79313 Chavez Road Suite 528
Port Sandra, IN 39921",South Alyssa,Vermont,91842,Kazakhstan,2025-03-07,2025-05-02 06:05:46,37.201112833353996,26152.963300648782,Gold,Electronics,True,True
Vanessa,Richmond,carolhoward@example.org,2528245093,1986-05-04,"251 Chaney Pass
Youngside, CT 66452",Amystad,New York,01566,Singapore,2021-07-05,2025-07-01 07:22:56,65.43897297053901,11028.919257795498,Gold,Sports,True,True
Mario,Patel,riosjennifer@example.org,(364)743-2454,1999-07-15,"47987 Bell Radial Apt. 214
Carrieberg, FL 62245",Lake Audreyfurt,Nevada,45006,Afghanistan,2024-05-21,2025-03-18 10:17:42,74.70712135442677,7171.2480297870425,Bronze,Sports,True,False
Amanda,Newman,petersanthony@example.com,681.522.5496,1992-06-12,"7241 Figueroa Meadow
West Pamela, AL 61687",Manueltown,Washington,81545,Burundi,2021-03-26,2025-02-07 05:23:56,33.867631959258546,14922.948176003625,Gold,Food & Beverage,False,False
Peter,Levy,ericacoleman@example.com,614-510-0025x329,1945-12-05,"52296 Perkins Gateway
Martinstad, IL 88833",Elizabethside,North Dakota,25778,Tanzania,2022-05-04,2025-02-23 00:36:59,44.07559726484349,8339.34374086588,Platinum,Home & Garden,True,True
Patrick,Fox,parksamy@example.com,677.646.7942x46722,1994-10-19,"6030 Molina Fort
Baileyshire, NH 62258",West Vickiechester,Illinois,84158,Solomon Islands,2023-09-06,2025-03-01 18:09:12,75.11266607725271,43797.8001691618,Silver,Clothing,True,True
Amanda,Fuller,floydkelli@example.net,(874)558-1763x809,1957-03-22,"39796 Santos Green Apt. 285
East Debbieport, UT 45818",Jasonfort,Nevada,02171,Sudan,2022-07-13,2025-03-17 22:45:34,88.75271258625197,45763.45503121234,Silver,Automotive,False,True
Samantha,Gallagher,jensenangela@example.net,(628)260-5780,1946-03-11,"USNS Johnson
FPO AA 84275",Mariaberg,Oklahoma,93754,Suriname,2024-09-14,2025-04-18 02:37:50,86.74661224144599,16168.869647811933,Silver,Food & Beverage,True,False
Regina,Davidson,martinalexander@example.net,+1-261-784-5585x3801,1992-08-26,"2644 Paul Harbor Suite 892
Martinmouth, AL 40239",Lanemouth,Wisconsin,54257,Albania,2024-06-09,2024-12-11 02:48:45,60.9271216420113,38261.676833244885,Bronze,Home & Garden,True,True
Daniel,Fisher,uwilcox@example.com,676.502.0228,2003-10-07,"810 Gray Center
Port Natasha, VI 08717",Port Lauraside,Indiana,54969,Greenland,2020-12-22,2024-11-02 19:06:53,5.301662696367972,25472.398475496826,Gold,Beauty,True,True
James,Fitzgerald,lkramer@example.net,685.875.6312x712,1972-08-14,"975 Debra Tunnel
North Sandy, HI 48898",Cooperburgh,North Dakota,36855,Sudan,2025-07-24,2024-10-12 23:16:25,95.65176135295503,9452.270350855191,Silver,Sports,True,True
Susan,Wood,danielle84@example.net,(798)692-7021x879,1951-03-22,"07235 Hines Forest Apt. 416
Sarahmouth, KY 22176",Shawland,Wisconsin,47281,Belize,2023-04-06,2024-10-21 14:47:52,10.923885582923972,2010.049917929479,Gold,Clothing,False,True
Elizabeth,Jones,philipsmith@example.com,(532)566-4975x1902,1996-02-13,"7199 Maldonado Shoals Apt. 432
North Mary, UT 89807",North Christopher,Ohio,61710,Madagascar,2021-09-07,2025-06-08 21:28:59,8.95988863881503,34189.26682366953,Gold,Food & Beverage,True,True
Stephen,Fisher,nancyrodriguez@example.net,470.475.7241,1981-11-02,"18170 Jeffrey Walks
East Robert, NE 58273",Lake Albert,Arkansas,01637,Greece,2024-02-29,2024-12-10 15:40:22,57.994412986202214,4567.5049464422755,Gold,Electronics,True,False
Richard,Alvarez,aaronsmith@example.net,636-709-3161x2511,1958-01-17,"2301 Johnson Neck
Port Justin, IL 56033",Jacksonstad,Illinois,99705,Poland,2022-05-25,2024-09-22 07:15:01,67.84949971381349,8085.163441903103,Platinum,Home & Garden,True,False
Jessica,Wilkinson,johnnguyen@example.net,564.212.9478x97582,1996-08-05,"1668 Faulkner Plaza
Heatherberg, NC 93333",New Danielle,Louisiana,84680,Thailand,2021-12-02,2025-01-21 21:46:50,6.272313933762448,27847.735325345737,Platinum,Books,False,False
Jennifer,Short,erichoffman@example.com,+1-382-763-9150x418,2004-01-08,"525 Holden Ford Apt. 834
Savageland, MI 68001",South Lisamouth,New Jersey,69375,Marshall Islands,2021-02-05,2025-08-15 15:32:57,19.29884344904957,39053.77040072678,Gold,Sports,False,False
Gary,Meyer,powersmatthew@example.com,8486993554,1950-01-30,"6134 Tiffany Prairie
Lake Valerie, FM 78852",East Crystal,Rhode Island,27123,Eritrea,2025-07-27,2025-06-26 14:43:23,47.970159929496546,45530.245342470895,Gold,Sports,True,False
Elizabeth,Butler,david75@example.com,970.754.8293x1009,1973-03-23,"78269 Barrera Spring Apt. 670
Lake Jennifermouth, NC 50774",Meganburgh,Iowa,61018,Sudan,2022-07-21,2025-06-14 18:39:38,98.57206250449,14126.280554975796,Bronze,Clothing,True,True
Ryan,Mcclain,elizabeth81@example.com,+1-387-598-5092x628,1950-05-13,"3877 Monica Plains
Lake Michelleborough, AK 56436",West Vanessa,Alabama,27427,Guinea-Bissau,2021-12-16,2024-10-16 17:14:11,38.67417953934689,10494.620966776665,Platinum,Books,False,False
Robert,Pennington,joseph22@example.net,+1-487-399-1385x2399,2004-07-31,"781 David Canyon Apt. 724
Johnport, PA 12367",Alyssastad,Massachusetts,88218,Eritrea,2021-01-13,2025-02-01 06:37:17,89.72612637141414,18970.84927113184,Platinum,Food & Beverage,False,True
Robert,Martin,vjackson@example.net,964-388-2717x916,1974-10-25,"33854 Andrew Plains
Judithborough, NY 27887",West Michaelport,Hawaii,31234,Liechtenstein,2024-06-05,2024-11-25 18:35:50,25.336577037467645,3105.856445533301,Silver,Clothing,False,True
Stephen,Flores,qturner@example.org,(958)413-2910,1997-12-25,"1910 Moore Isle Apt. 100
South Colleenchester, WI 55921",Marshallberg,South Carolina,07353,Argentina,2021-06-18,2024-11-06 03:47:44,61.24037108305764,13615.708218629736,Gold,Automotive,True,False
Paul,Torres,isabellawhite@example.net,920.636.3847x908,1979-09-05,"3311 Whitaker Shores
North Valerie, CT 56850",North Sharonberg,South Carolina,61978,Samoa,2021-08-07,2024-11-12 19:55:18,96.69951883112198,30141.925334814787,Platinum,Automotive,True,True
Aaron,Edwards,kayla86@example.org,001-646-411-5637x8634,1987-09-29,"5743 Bell Well
East Rebeccamouth, AK 66607",Carneystad,New York,32532,Nigeria,2021-05-23,2024-11-22 14:21:06,50.97457888994459,44658.15286843164,Platinum,Food & Beverage,False,False
Brandon,Wright,haneymary@example.com,(246)447-7236x305,2001-05-15,"4111 Smith Centers
Arroyoberg, GU 28918",Sarahfurt,Georgia,41642,Serbia,2024-10-13,2025-03-02 14:54:13,99.01880413181834,20810.718403353392,Silver,Home & Garden,True,False
Jennifer,Wood,hannahmartinez@example.org,264.662.8778,1978-07-23,"45204 Jeffery River
Amandatown, WA 32375",North Rebecca,North Dakota,52290,Canada,2024-10-17,2025-03-13 16:32:44,49.535507334709855,19174.901376420505,Silver,Automotive,False,False
Kenneth,Cruz,carriepineda@example.com,230.718.4112,2005-05-18,"59649 Cheryl Corner Suite 268
East Mitchellberg, WY 61394",Phillipston,New Jersey,58066,El Salvador,2022-04-13,2024-12-16 05:19:27,39.06778899359017,39514.33876317187,Platinum,Food & Beverage,False,False
Bailey,Hunt,alan35@example.com,001-411-255-0689x1622,1962-12-14,"PSC 9770, Box 7756
APO AP 73814",South Taylor,Mississippi,84401,Turkey,2024-10-24,2025-04-30 06:29:13,59.13259615775666,6935.365596645881,Platinum,Beauty,False,True
Craig,Burgess,dnelson@example.com,001-724-757-7515x91793,1972-12-22,"55084 Wallace Drive
Lake Michaelville, TX 65608",Higginsstad,Indiana,30479,Estonia,2024-11-17,2025-08-01 12:00:22,27.02561487849096,41008.28234242605,Silver,Food & Beverage,True,True
Joel,Anderson,ugreen@example.org,676.704.9538x83568,1977-04-06,"31499 Mercado Isle
Dianastad, VT 18104",Mccartyland,South Dakota,74128,Saint Kitts and Nevis,2022-04-04,2025-04-14 07:25:29,91.83801831066147,25863.91262622572,Gold,Electronics,True,False
Thomas,Zavala,thomasjohnson@example.net,+1-482-919-9055,1979-02-17,"22933 Day Garden Apt. 123
Brianmouth, MP 97992",Janeport,New Hampshire,55993,Seychelles,2023-10-18,2025-05-15 19:26:05,42.88446099648399,28803.610633649972,Gold,Electronics,False,False
Michael,Williams,wshaw@example.org,888-813-2496,1968-03-27,"USS Edwards
FPO AA 89972",Grantfort,Montana,47339,El Salvador,2024-04-27,2025-04-03 22:22:53,98.33806137155882,15621.345858019371,Platinum,Clothing,True,True
Erin,Ho,michaelgraham@example.net,+1-367-857-6806x16458,1951-01-23,"PSC 7378, Box 5237
APO AE 43616",South Jay,Missouri,35426,Denmark,2022-02-21,2025-04-09 10:24:39,40.445289081285374,43784.31443633258,Platinum,Home & Garden,True,False
Patricia,Morgan,andreasmith@example.org,5695246061,2001-05-24,"09235 Jason Parkways
Port Saramouth, ME 06653",North Scott,Louisiana,66561,Czech Republic,2022-03-19,2025-03-26 18:36:33,14.066446323757813,2555.1128268033585,Gold,Automotive,True,True
Lucas,Reed,mwade@example.net,+1-871-594-0110x878,1951-11-24,"9349 Horne Flats Apt. 035
New Crystalfurt, MI 43182",Robertborough,Alabama,72814,Uganda,2024-09-23,2025-03-04 05:30:48,62.251269044445785,12193.956533237475,Platinum,Home & Garden,True,False
John,Jones,peter92@example.org,+1-460-288-4481x4526,2001-06-27,"942 Daniels Dale Apt. 779
East Chelsealand, NY 85832",Gloriatown,Ohio,81090,France,2024-08-07,2025-03-09 02:02:48,11.946210310113512,39169.40583507906,Gold,Clothing,True,False
Victoria,Santos,megansanford@example.org,458-872-4200x1696,1954-05-21,"355 Margaret River
West David, ND 54266",West Dawnhaven,Illinois,67255,Switzerland,2023-09-26,2025-07-04 02:44:56,93.89960914806082,47051.74131801327,Platinum,Food & Beverage,False,False
Jean,Mcdonald,angelicavincent@example.com,001-358-719-8927,1977-11-09,"865 King Cliff Apt. 021
Barberville, FL 49137",Teresamouth,Missouri,85617,Austria,2021-07-20,2025-03-01 07:19:37,41.2750724373345,38310.19885881582,Gold,Clothing,True,True
John,Gonzales,debbie04@example.com,320-808-4279,1997-11-11,"102 Marissa Radial Suite 684
East Jason, MI 41380",Port Danielleton,Georgia,84898,Tunisia,2023-11-14,2025-01-12 22:35:22,32.720753496959624,29607.831226184855,Silver,Automotive,True,True
Jorge,Kirby,kingchris@example.com,(279)475-0566x859,1964-12-10,"5725 Laura Common Suite 670
Lake Gabrielle, MD 89554",Lake Lauriemouth,Tennessee,30837,Rwanda,2023-05-18,2025-05-03 13:48:31,78.57105820608207,35549.642286987764,Bronze,Beauty,True,False
Kimberly,Jones,robinreeves@example.com,5478364913,1983-07-04,"2580 Figueroa Springs
East Jasonburgh, WI 93709",Teresahaven,Indiana,92520,United States Virgin Islands,2022-05-17,2025-06-22 04:45:45,97.40699452182369,13567.93056300091,Gold,Clothing,False,False
Megan,Bowman,rollinsmichael@example.org,(643)741-0584,1952-08-17,"79400 Chase Heights
Sethton, WA 57993",Carlyton,Delaware,07666,Tokelau,2024-12-28,2024-12-23 05:28:48,44.529246656074555,38109.48731682989,Bronze,Electronics,True,False
Sean,Hall,heather31@example.org,2913066586,1962-06-26,"7220 Griffith Terrace
Dianafort, OR 52767",Diazmouth,Georgia,98751,Ecuador,2023-05-08,2025-01-31 18:38:05,54.651919336284905,35112.920890903115,Silver,Automotive,False,True
Amanda,Huang,sullivansamantha@example.net,787-893-1730,2007-07-20,"5449 Gloria Plains Suite 919
New Alexandraville, AK 38140",West Kevinland,Vermont,34654,Vietnam,2023-12-05,2024-10-13 15:13:13,53.76696225715071,21846.815203296614,Bronze,Food & Beverage,True,True
Olivia,Mckee,uhendrix@example.com,+1-877-898-4429,2004-02-14,"3429 Kara Union
South Carol, WY 30727",Taylormouth,Arkansas,47045,Nauru,2023-04-03,2025-04-13 21:16:20,76.4712593734839,44338.62329652761,Silver,Food & Beverage,False,True
Richard,Miller,jonesshannon@example.com,+1-249-559-0307x69689,1948-12-28,"Unit 7811 Box 5500
DPO AP 94816",Larryland,Kentucky,74611,Holy See (Vatican City State),2025-07-27,2025-03-24 02:24:17,57.938010304333154,28383.9783687813,Silver,Home & Garden,False,True
Dalton,Gutierrez,anthonynelson@example.net,+1-989-771-6701x5767,1967-08-29,"3245 Edward Forks
Sanchezfurt, AK 89942",Rhondamouth,New York,27102,Lithuania,2025-05-08,2025-04-13 14:00:51,92.72961210870997,34861.392761926334,Gold,Clothing,True,False
Brian,Henderson,rogermckinney@example.org,(754)809-1745x65292,1983-07-20,"84437 Davis Hollow
South Amy, AS 37673",North Matthewburgh,Minnesota,35839,Saudi Arabia,2021-01-27,2024-09-18 12:02:46,43.686298001924506,9990.807119048015,Platinum,Clothing,False,True
Alexander,Mcclure,imorales@example.net,(715)249-3281x0525,2005-01-31,"873 Kristina Village
New Kayla, ND 98769",South John,Tennessee,86672,Western Sahara,2020-10-16,2024-10-09 07:54:49,55.738799583173694,28276.348534264558,Silver,Food & Beverage,False,False
Stacy,Fields,holly45@example.org,3245585885,1970-09-15,"172 Lopez Mountain Apt. 778
North Antonio, AZ 36183",Blackville,Idaho,80731,Tuvalu,2021-06-11,2025-08-20 00:04:17,85.46430361822645,10949.33697959671,Silver,Sports,False,True
Melinda,Blair,ojackson@example.com,001-534-901-2186x3543,1995-09-21,"53787 Rachael Courts
Riveraview, LA 09947",East Jeffrey,Iowa,36777,Korea,2024-10-24,2025-03-26 12:55:18,55.01768111942343,49056.58547114113,Silver,Clothing,True,False
Debra,Anderson,bowmanstacy@example.net,5427197591,1974-03-21,"610 Randolph Junctions Suite 437
New Brendashire, MP 74397",Robertsview,Maryland,69412,Finland,2021-11-02,2025-03-30 09:39:22,38.23229068556713,16429.73746074816,Gold,Home & Garden,False,False
Alejandra,Thompson,cory94@example.org,480-641-5987x4783,1947-03-15,"354 Ronnie Terrace Suite 878
Jenniferborough, MT 90015",West Melissamouth,South Carolina,64398,Montenegro,2022-02-06,2024-10-21 18:04:54,3.279691865776926,1131.690731887185,Silver,Books,True,False
Michelle,Compton,loweryelizabeth@example.net,507.363.1746x27078,1968-02-04,"642 Steven Way
South Jamesburgh, KY 23536",New Tamara,Tennessee,76518,Kenya,2023-03-27,2025-07-31 10:52:59,21.410801037936572,2385.4510844283795,Bronze,Books,False,True
Mark,Ball,elizabeth20@example.org,+1-207-226-5767x6910,1947-01-23,"46431 Stephen Spur
New Lynnfort, LA 09178",Juanhaven,Maryland,15940,Central African Republic,2024-11-12,2025-08-05 18:09:23,23.791682299747325,10869.856152329661,Silver,Clothing,True,False
Ann,Riley,jhamilton@example.com,001-203-402-7134x5748,1986-01-06,"796 Hardin Spurs
Robertland, NY 81185",Lindsayfort,Kentucky,25542,North Macedonia,2023-05-14,2024-12-03 10:34:58,65.23653418816033,27618.988266030676,Silver,Food & Beverage,True,True
Madeline,Houston,yhall@example.net,759.530.1045x201,1947-12-17,"7963 Katherine Canyon Apt. 028
Wallerhaven, HI 89449",Lake Steven,Illinois,79874,Western Sahara,2022-01-30,2025-01-08 23:11:24,47.03873196713557,38847.82722661511,Silver,Sports,False,False
Bryan,Short,atkinschad@example.net,347-937-4236x449,1970-04-12,"301 Buchanan Ports
Lake Aaronland, ND 94385",South David,North Dakota,36342,Switzerland,2022-01-07,2025-07-27 10:11:11,14.37683900254344,8633.757322744019,Silver,Electronics,False,False
Stuart,Edwards,kcollins@example.net,974.444.4122,2001-11-18,"434 Brian Viaduct
West Kellyville, NM 81827",Charlesfort,South Carolina,00964,Venezuela,2022-01-25,2025-04-25 18:39:48,88.12868963318776,24243.441597245794,Gold,Sports,False,False
Robert,Edwards,rthompson@example.com,971-541-7953x3320,1980-11-14,"74736 Robinson Ports Apt. 449
West Sethville, MT 90203",Port Susanton,Florida,46935,New Caledonia,2025-08-12,2024-12-10 05:57:59,76.11547374019449,30948.474717283956,Platinum,Food & Beverage,True,True
Carrie,Hodge,torresmatthew@example.org,340-220-9424x020,1969-12-04,"08531 Nancy Mount Suite 691
Brittanyborough, DE 76453",Tammytown,New Jersey,05833,Peru,2022-07-18,2025-05-02 20:58:47,75.85243308010756,35076.90860873609,Platinum,Books,False,False
Matthew,Phillips,christina94@example.com,001-447-872-5445,1980-03-29,"5717 Samantha Tunnel
Perezborough, IN 55381",South Richard,Montana,06108,Suriname,2023-10-05,2024-12-22 18:14:26,98.73926684544543,48301.973764598944,Platinum,Home & Garden,False,True
Carolyn,Snyder,xcastillo@example.org,001-265-391-6966x9776,1997-02-21,"635 Erica Squares Apt. 282
South Patrickborough, ID 44799",North Keith,Oregon,50777,Papua New Guinea,2022-12-25,2025-08-16 18:11:06,69.46115718936998,6793.180709592441,Silver,Food & Beverage,False,True
Paul,Wright,sharon02@example.com,+1-964-304-2714,1990-06-30,"98419 Valdez Common
Lake Amber, WV 27087",Lake Davidhaven,Colorado,78837,French Polynesia,2024-12-01,2024-11-02 05:55:39,48.98052022114183,29938.014734336382,Silver,Beauty,True,True
Michael,Thomas,jonathanibarra@example.org,(924)364-0283x948,1953-08-19,"2370 Heather Street Apt. 719
Thorntonbury, AK 61154",Rachelville,California,82553,Netherlands Antilles,2024-04-26,2025-02-11 07:28:50,8.631182006198031,14820.546525376774,Platinum,Sports,False,False
Jennifer,Murillo,ejohnson@example.com,001-614-248-8273x18285,1977-01-06,"PSC 5133, Box 2544
APO AE 55932",Boyleport,Montana,64017,British Indian Ocean Territory (Chagos Archipelago),2023-06-01,2025-09-08 03:13:09,14.02604489202279,2351.1530591908463,Silver,Beauty,False,False
Kathleen,Nielsen,gutierrezheather@example.com,938-550-9806x3621,1991-11-07,"Unit 3301 Box 4835
DPO AP 68047",Reidside,Colorado,37812,Cayman Islands,2025-08-09,2025-06-22 18:19:40,86.78763514413825,34427.26846930711,Gold,Automotive,True,True
Alexandra,Mendez,ambermacias@example.net,568-943-2311x666,2005-06-15,"649 Ramirez Place
West Shannon, LA 10309",Lawsonstad,Illinois,92176,Estonia,2025-05-23,2024-11-02 05:44:41,70.99548021079472,5130.787473188431,Silver,Sports,True,True
Tanya,Duarte,jreese@example.org,+1-495-754-2532x4547,1965-06-02,"54118 Jennifer Corner Suite 261
Davidshire, DE 55650",Castanedafurt,Texas,39205,Sao Tome and Principe,2022-11-15,2024-10-03 08:42:33,5.242445464722371,48163.916585923136,Bronze,Books,True,False
Christine,Alexander,carterrichard@example.org,001-295-798-1132,1999-12-11,"Unit 7277 Box 4052
DPO AA 18166",New Nicholas,Alaska,48429,Mauritius,2025-08-03,2025-05-13 12:34:32,46.27996325336077,27891.219353210632,Bronze,Sports,True,False
